TimeStamp,BGA PC RFU,BGA PC ug/L,Chlorophyll RFU,Chlorophyll ug/L,Cond uS/cm,fDOM QSU,fDOM RFU,microFlu_TRP,pH,Signal strength,SpCond uS/cm,Temp C,Turbidity
dd-mm-yyyy hh:mm:ss,RFU,ug/L,RFU,ug/L,uS/cm,QSU,RFU,g/L,pH,dBm,uS/cm,C,NTU
26/11/2025 21:15,0.86,0.86,0.77,3.09,204.47,32.28,10.76,24.43,8.22,,312.27,6.93,0.4
26/11/2025 21:20,1.04,1.04,1.06,4.24,204.28,32.31,10.77,24.2,8.22,,312,6.92,0.43
26/11/2025 21:25,0.89,0.89,0.92,3.67,204.48,32.25,10.75,23.81,8.21,,312.32,6.92,0.41
26/11/2025 21:30,1.08,1.08,1.67,6.69,204.48,32.28,10.76,23.99,8.21,,312.34,6.92,0.41
26/11/2025 21:35,0.98,0.98,1,4,204.45,32.25,10.75,25.05,8.21,,312.35,6.92,0.45
26/11/2025 21:40,1.03,1.03,1.01,4.03,204.5,32.23,10.74,26.08,8.21,,312.46,6.91,0.4
26/11/2025 21:45,0.92,0.92,0.83,3.33,204.38,32.25,10.75,24.4,8.21,,312.3,6.91,0.41
26/11/2025 21:50,0.85,0.85,0.88,3.51,204.4,32.25,10.75,25.8,8.21,,312.38,6.9,0.37
26/11/2025 21:55,1.05,1.05,0.94,3.76,204.47,32.31,10.77,24.72,8.21,,312.5,6.9,0.41
26/11/2025 22:00,0.95,0.95,1.16,4.63,204.48,32.26,10.76,24.98,8.22,-38,312.6,6.89,0.44
26/11/2025 22:05,0.86,0.86,0.92,3.67,204.41,32.3,10.77,24.86,8.21,,312.56,6.88,0.4
26/11/2025 22:10,,,,,,,,25.21,,,,,
26/11/2025 22:15,0.93,0.93,0.82,3.29,204.47,32.34,10.78,24.72,8.22,,312.57,6.89,0.42
26/11/2025 22:20,0.96,0.96,1.07,4.26,204.33,32.37,10.79,24.75,8.22,,312.34,6.89,0.54
26/11/2025 22:25,0.91,0.91,0.99,3.95,204.46,32.34,10.78,24.93,8.21,,312.56,6.89,0.38
26/11/2025 22:30,0.91,0.91,0.89,3.56,204.5,32.33,10.78,25.07,8.21,,312.63,6.89,0.44
26/11/2025 22:35,0.95,0.95,1.01,4.04,204.56,32.3,10.77,25.66,8.21,,312.76,6.89,0.4
26/11/2025 22:40,1.01,1.01,1.19,4.78,204.5,32.34,10.78,25.57,8.21,,312.69,6.89,0.4
26/11/2025 22:45,0.92,0.92,0.9,3.58,204.44,32.33,10.78,25.16,8.21,,312.62,6.88,0.44
26/11/2025 22:50,0.91,0.91,1.06,4.25,204.51,32.36,10.79,25.8,8.21,,312.73,6.88,0.42
26/11/2025 22:55,0.91,0.91,0.87,3.47,204.34,32.33,10.78,25.34,8.21,,312.48,6.88,0.42
26/11/2025 23:00,1.02,1.02,1.18,4.71,204.53,32.25,10.75,25.18,8.21,-44,312.79,6.88,0.41
26/11/2025 23:05,0.89,0.89,0.89,3.57,204.34,32.27,10.76,24.72,8.21,,312.61,6.87,0.42
26/11/2025 23:10,,,,,,,,25.07,,,,,
26/11/2025 23:15,0.84,0.84,0.75,3,204.33,32.4,10.8,24.98,8.21,,312.51,6.88,0.4
26/11/2025 23:20,0.94,0.94,1.19,4.77,204.25,32.53,10.84,24.79,8.21,,312.37,6.88,0.43
26/11/2025 23:25,0.95,0.95,1.24,4.95,204.44,32.42,10.81,24.38,8.21,,312.65,6.88,0.41
26/11/2025 23:30,0.9,0.9,0.9,3.62,204.38,32.46,10.82,24.15,8.2,,312.56,6.88,0.54
26/11/2025 23:35,0.92,0.92,0.78,3.11,204.39,32.36,10.79,24.15,8.2,,312.59,6.88,0.42
26/11/2025 23:40,0.89,0.89,0.89,3.55,204.52,32.39,10.8,24.4,8.2,,312.79,6.88,0.43
26/11/2025 23:45,0.95,0.95,1.05,4.21,204.43,32.43,10.81,23.99,8.2,,312.65,6.88,0.41
26/11/2025 23:50,1.04,1.04,1.29,5.14,204.45,32.36,10.79,24.29,8.2,,312.69,6.88,0.41
26/11/2025 23:55,0.96,0.96,0.92,3.67,204.47,32.33,10.78,24.36,8.2,,312.73,6.88,0.44
27/11/2025 0:00,0.87,0.87,0.81,3.25,204.39,32.31,10.77,24.31,8.2,0,312.65,6.87,0.44
27/11/2025 0:05,0.89,0.89,0.73,2.92,204.34,32.38,10.79,24.34,8.2,,312.64,6.86,0.43
27/11/2025 0:10,,,,,,,,25.02,,,,,
27/11/2025 0:15,0.87,0.87,0.82,3.27,204.34,32.41,10.8,23.83,8.21,,312.52,6.88,0.44
27/11/2025 0:20,0.91,0.91,0.89,3.55,204.25,32.55,10.85,23.85,8.21,,312.36,6.88,0.43
27/11/2025 0:25,0.91,0.91,0.91,3.64,204.41,32.34,10.78,24.24,8.2,,312.6,6.88,0.44
27/11/2025 0:30,0.96,0.96,0.9,3.6,204.42,32.37,10.79,24.43,8.2,,312.61,6.88,0.41
27/11/2025 0:35,0.92,0.92,0.98,3.91,204.47,32.34,10.78,23.72,8.2,,312.7,6.88,0.4
27/11/2025 0:40,0.93,0.93,1.03,4.14,204.36,32.32,10.77,24.17,8.2,,312.55,6.88,0.42
27/11/2025 0:45,1,1,1.11,4.43,204.37,32.41,10.8,23.81,8.2,,312.57,6.88,0.35
27/11/2025 0:50,0.96,0.96,1.07,4.27,204.39,32.33,10.78,24.24,8.2,,312.61,6.88,0.42
27/11/2025 0:55,0.95,0.95,1.15,4.61,204.4,32.35,10.78,24.27,8.2,,312.62,6.88,0.46
27/11/2025 1:00,0.9,0.9,1.07,4.28,204.37,32.38,10.79,23.37,8.2,-44,312.61,6.87,0.43
27/11/2025 1:05,0.9,0.9,0.82,3.28,204.27,32.33,10.78,23.44,8.2,,312.5,6.87,0.42
27/11/2025 1:10,,,,,,,,22.85,,,,,
27/11/2025 1:15,0.92,0.92,0.94,3.76,204.33,32.39,10.8,23.4,8.2,,312.51,6.88,0.4
27/11/2025 1:20,0.99,0.99,1.17,4.69,204.23,32.43,10.81,23.74,8.2,,312.33,6.88,0.45
27/11/2025 1:25,0.98,0.98,1.44,5.74,204.41,32.34,10.78,24.11,8.2,,312.59,6.88,0.45
27/11/2025 1:30,0.95,0.95,1.16,4.64,204.3,32.35,10.78,23.58,8.2,,312.43,6.88,0.44
27/11/2025 1:35,0.99,0.99,0.98,3.93,204.45,32.37,10.79,24.91,8.2,,312.66,6.88,0.48
27/11/2025 1:40,0.95,0.95,0.98,3.93,204.46,32.37,10.79,24.29,8.2,,312.68,6.88,0.39
27/11/2025 1:45,0.93,0.93,0.85,3.42,204.49,32.37,10.79,23.88,8.2,,312.73,6.88,0.42
27/11/2025 1:50,0.96,0.96,0.89,3.57,204.42,32.36,10.79,24.2,8.2,,312.61,6.88,0.47
27/11/2025 1:55,0.95,0.95,1.07,4.26,204.41,32.37,10.79,24.17,8.2,,312.59,6.88,0.39
27/11/2025 2:00,0.89,0.89,0.95,3.79,204.37,32.36,10.79,24.89,8.2,-40,312.57,6.88,0.41
27/11/2025 2:05,0.94,0.94,0.9,3.58,204.37,32.48,10.83,23.97,8.2,,312.62,6.87,0.45
27/11/2025 2:10,,,,,,,,23.46,,,,,
27/11/2025 2:15,0.97,0.97,0.86,3.43,204.37,32.43,10.81,23.3,8.2,,312.49,6.88,0.41
27/11/2025 2:20,1.03,1.03,1.01,4.05,204.31,32.54,10.85,23.58,8.21,,312.37,6.89,0.43
27/11/2025 2:25,0.95,0.95,1.39,5.57,204.34,32.36,10.79,23.65,8.2,,312.39,6.89,0.4
27/11/2025 2:30,0.95,0.95,0.91,3.64,204.45,32.34,10.78,24.29,8.2,,312.56,6.89,0.51
27/11/2025 2:35,0.96,0.96,0.89,3.57,204.44,32.33,10.78,23.83,8.2,,312.55,6.89,0.38
27/11/2025 2:40,0.95,0.95,1.03,4.12,204.38,32.37,10.79,23.35,8.2,,312.46,6.89,0.86
27/11/2025 2:45,0.87,0.87,0.81,3.26,204.51,32.34,10.78,23.3,8.2,,312.65,6.89,0.39
27/11/2025 2:50,0.88,0.88,0.81,3.25,204.4,32.33,10.78,23.24,8.2,,312.46,6.89,0.44
27/11/2025 2:55,0.98,0.98,1.12,4.47,204.49,32.29,10.76,23.81,8.2,,312.59,6.89,0.42
27/11/2025 3:00,0.91,0.91,0.88,3.53,204.53,32.37,10.79,24.06,8.2,-45,312.65,6.9,0.41
27/11/2025 3:05,0.91,0.91,0.85,3.41,204.38,32.38,10.79,23.56,8.2,,312.48,6.89,0.42
27/11/2025 3:10,,,,,,,,23.3,,,,,
27/11/2025 3:15,1,1,1,3.99,204.41,32.37,10.79,23.51,8.2,,312.43,6.9,0.49
27/11/2025 3:20,0.93,0.93,0.95,3.78,204.31,32.54,10.85,23.37,8.2,,312.23,6.9,0.41
27/11/2025 3:25,0.9,0.9,0.91,3.62,204.5,32.35,10.78,23.19,8.2,,312.51,6.9,0.42
27/11/2025 3:30,0.92,0.92,1.13,4.52,204.52,32.38,10.79,23.26,8.2,,312.52,6.91,0.41
27/11/2025 3:35,0.91,0.91,0.88,3.52,204.5,32.4,10.8,23.65,8.2,,312.49,6.91,0.42
27/11/2025 3:40,0.91,0.91,0.92,3.67,204.52,32.34,10.78,23.92,8.2,,312.5,6.91,0.43
27/11/2025 3:45,0.9,0.9,1.1,4.41,204.59,32.39,10.8,23.72,8.2,,312.59,6.91,0.43
27/11/2025 3:50,0.89,0.89,1.2,4.78,204.6,32.42,10.81,24.29,8.2,,312.59,6.91,0.39
27/11/2025 3:55,0.89,0.89,0.85,3.41,204.55,32.4,10.8,23.26,8.2,,312.48,6.92,0.42
27/11/2025 4:00,0.86,0.86,1.02,4.08,204.61,32.37,10.79,23.21,8.2,-43,312.56,6.92,0.4
27/11/2025 4:05,0.88,0.88,0.88,3.52,204.46,32.37,10.79,23.92,8.2,,312.37,6.91,0.51
27/11/2025 4:10,,,,,,,,22.94,,,,,
27/11/2025 4:15,0.89,0.89,0.82,3.27,204.52,32.34,10.78,22.89,8.2,,312.34,6.93,0.42
27/11/2025 4:20,0.96,0.96,1.17,4.66,204.5,32.4,10.8,24.27,8.2,,312.28,6.93,0.4
27/11/2025 4:25,0.9,0.9,0.9,3.61,204.61,32.35,10.78,22.75,8.2,,312.43,6.93,0.42
27/11/2025 4:30,0.94,0.94,0.95,3.81,204.67,32.33,10.78,23.51,8.2,,312.51,6.93,0.42
27/11/2025 4:35,0.94,0.94,1.07,4.27,204.68,32.3,10.77,23.07,8.2,,312.51,6.94,0.46
27/11/2025 4:40,0.99,0.99,1.54,6.15,204.69,32.32,10.77,22.94,8.19,,312.51,6.94,0.44
27/11/2025 4:45,0.89,0.89,1.14,4.55,204.68,32.32,10.77,22.73,8.19,,312.49,6.94,0.4
27/11/2025 4:50,0.91,0.91,0.86,3.45,204.67,32.31,10.77,23.14,8.19,,312.45,6.94,0.41
27/11/2025 4:55,0.94,0.94,0.95,3.81,204.67,32.31,10.77,23.17,8.19,,312.45,6.94,0.43
27/11/2025 5:00,0.95,0.95,1.16,4.62,204.7,32.29,10.76,23.35,8.19,-41,312.49,6.94,0.39
27/11/2025 5:05,0.93,0.93,0.84,3.37,204.5,32.4,10.8,22.78,8.2,,312.27,6.93,0.43
27/11/2025 5:10,0.89,0.89,0.97,3.89,204.48,32.27,10.76,23.19,8.2,,31223,6.93,0.44
27/11/2025 5:15,0.9,0.9,0.85,3.39,204.57,32.4,10.8,23.62,8.2,,312.26,6.94,0.4
27/11/2025 5:20,0.93,0.93,0.94,3.78,204.45,32.47,10.82,25.34,8.2,,312.05,6.95,0.41
27/11/2025 5:25,0.89,0.89,0.84,3.38,204.59,32.42,10.81,23.21,8.2,,312.27,6.95,0.44
27/11/2025 5:30,0.91,0.91,0.85,3.38,204.57,32.35,10.78,23.62,8.2,,312.24,6.95,0.45
27/11/2025 5:35,0.88,0.88,0.82,3.29,204.66,32.37,10.79,23.6,8.19,,312.37,6.95,0.43
27/11/2025 5:40,0.95,0.95,0.95,3.81,204.63,32.38,10.79,23.6,8.19,,312.32,6.95,0.43
27/11/2025 5:45,0.92,0.92,0.87,3.47,204.69,32.36,10.79,23.07,8.19,,312.41,6.95,0.39
27/11/2025 5:50,0.88,0.88,0.95,3.8,204.66,32.34,10.78,22.71,8.19,,312.38,6.95,0.45
27/11/2025 5:55,0.91,0.91,0.86,3.44,204.61,32.36,10.79,23.03,8.19,,312.29,6.95,0.39
27/11/2025 6:00,0.92,0.92,0.97,3.88,204.67,32.35,10.78,24.04,8.19,-43,312.39,6.95,0.4
27/11/2025 6:05,0.91,0.91,0.9,3.59,204.43,32.21,10.74,23.53,8.2,,312.09,6.94,0.43
27/11/2025 6:10,,,,,,,,23.42,,,,,
27/11/2025 6:15,0.89,0.89,0.99,3.94,204.49,32.41,10.8,23.3,8.2,,312.08,6.95,0.41
27/11/2025 6:20,0.97,0.97,0.82,3.29,204.38,32.45,10.82,23.07,8.2,,311.88,6.95,0.45
27/11/2025 6:25,0.89,0.89,0.86,3.42,204.57,32.37,10.79,23.46,8.2,,312.17,6.95,0.44
27/11/2025 6:30,0.92,0.92,1.08,4.31,204.68,32.35,10.78,23.95,8.19,,312.33,6.95,0.45
27/11/2025 6:35,0.94,0.94,0.97,3.87,204.54,32.33,10.78,23.3,8.19,,312.12,6.95,0.47
27/11/2025 6:40,0.94,0.94,1.11,4.45,204.65,32.31,10.77,23.24,8.19,,312.29,6.95,0.43
27/11/2025 6:45,0.88,0.88,0.85,3.4,204.61,32.38,10.79,23.05,8.19,,312.23,6.96,0.46
27/11/2025 6:50,0.94,0.94,0.81,3.25,204.54,32.37,10.79,23.67,8.19,,312.11,6.96,0.42
27/11/2025 6:55,0.93,0.93,0.98,3.92,204.61,32.45,10.82,24.34,8.19,,312.22,6.96,0.41
27/11/2025 7:00,0.91,0.91,0.83,3.29,204.53,32.33,10.78,23.53,8.2,0,312.14,6.95,0.45
27/11/2025 7:05,0.93,0.93,0.81,3.22,204.43,32.37,10.79,23.74,8.19,,312.02,6.95,0.41
27/11/2025 7:10,,,,,,,,23.67,,,,,
27/11/2025 7:15,0.95,0.95,0.94,3.77,204.42,32.43,10.81,23.14,8.2,,311.89,6.96,0.45
27/11/2025 7:20,0.9,0.9,0.82,3.27,204.39,32.6,10.87,23.37,8.2,,311.82,6.96,0.43
27/11/2025 7:25,0.87,0.87,0.89,3.57,204.62,32.34,10.78,23.33,8.19,,312.16,6.96,0.53
27/11/2025 7:30,0.97,0.97,0.92,3.7,204.59,32.43,10.81,24.13,8.19,,312.1,6.96,0.45
27/11/2025 7:35,0.92,0.92,0.93,3.74,204.57,32.4,10.8,23.67,8.19,,312.07,6.97,0.41
27/11/2025 7:40,0.97,0.97,1.09,4.35,204.6,32.37,10.79,23.28,8.19,,312.1,6.97,0.4
27/11/2025 7:45,0.89,0.89,0.97,3.89,204.66,32.43,10.81,24.38,8.19,,312.19,6.97,0.4
27/11/2025 7:50,0.9,0.9,0.85,3.41,204.58,32.43,10.81,23.49,8.19,,312.07,6.97,0.42
27/11/2025 7:55,0.94,0.94,1.09,4.34,204.66,32.42,10.81,22.98,8.19,,312.18,6.97,0.44
27/11/2025 8:00,0.97,0.97,1.17,4.69,204.64,32.42,10.81,23.17,8.19,-41,312.13,6.97,0.42
27/11/2025 8:05,0.97,0.97,1.09,4.36,204.6,32.45,10.82,23.83,8.19,,312.12,6.97,0.47
27/11/2025 8:10,,,,,,,,23.07,,,,,
27/11/2025 8:15,0.9,0.9,0.95,3.79,204.67,32.49,10.83,23.12,8.2,,312.11,6.98,0.44
27/11/2025 8:20,0.9,0.9,1.36,5.43,204.6,32.57,10.86,23.49,8.2,,311.97,6.98,0.39
27/11/2025 8:25,0.97,0.97,1.31,5.22,204.73,32.41,10.8,23.62,8.19,,312.16,6.98,0.43
27/11/2025 8:30,0.96,0.96,1.44,5.77,204.82,32.48,10.83,24.24,8.19,,312.29,6.98,0.42
27/11/2025 8:35,0.93,0.93,1.02,4.07,204.75,32.44,10.81,24.31,8.19,,312.18,6.98,0.59
27/11/2025 8:40,0.92,0.92,1.09,4.36,204.81,32.41,10.8,23.99,8.19,,312.26,6.98,0.43
27/11/2025 8:45,0.91,0.91,1.57,6.28,204.84,32.4,10.8,23.42,8.19,,312.29,6.99,0.48
27/11/2025 8:50,0.99,0.99,1.07,4.29,204.9,32.44,10.81,23.51,8.19,,312.39,6.99,0.41
27/11/2025 8:55,1.05,1.05,1.46,5.86,205,32.44,10.81,23.65,8.19,,312.52,6.99,0.44
27/11/2025 9:00,1,1,1.38,5.52,205,32.47,10.82,23.51,8.19,-40,312.5,6.99,0.48
27/11/2025 9:05,1.05,1.05,1.42,5.67,204.83,32.49,10.83,23.99,8.19,,312.28,6.99,0.54
27/11/2025 9:10,0.96,0.96,1.31,5.22,204.87,32.4,10.8,24.36,8.19,,31234,6.98,0.53
27/11/2025 9:15,0.99,0.99,1.43,5.73,204.89,32.47,10.82,23.81,8.2,,312.26,7,0.46
27/11/2025 9:20,1.04,1.04,1.47,5.88,204.85,32.52,10.84,23.99,8.2,,312.13,7,0.56
27/11/2025 9:25,1.07,1.07,1.98,7.91,204.98,32.44,10.81,24.77,8.19,,312.31,7.01,0.49
27/11/2025 9:30,1.03,1.03,1.55,6.19,204.92,32.4,10.8,24.17,8.19,,312.2,7.01,0.45
27/11/2025 9:35,0.96,0.96,1.33,5.3,205.05,32.42,10.81,24.72,8.19,,312.36,7.01,0.51
27/11/2025 9:40,1.02,1.02,1.35,5.39,205.07,32.44,10.81,23.69,8.19,,312.39,7.01,0.5
27/11/2025 9:45,1.09,1.09,1.51,6.06,205.03,32.47,10.82,24.31,8.19,,312.32,7.02,0.48
27/11/2025 9:50,1.11,1.11,1.51,6.03,205.12,32.4,10.8,23.85,8.19,,312.44,7.02,0.46
27/11/2025 9:55,1.01,1.01,1.38,5.52,205.11,32.45,10.82,24.7,8.19,,312.39,7.02,0.46
27/11/2025 10:00,1.05,1.05,1.46,5.85,205.21,32.42,10.81,23.95,8.19,-43,312.53,7.02,0.48
27/11/2025 10:05,1.1,1.1,1.49,5.95,205.24,32.49,10.83,24.29,8.2,,312.61,7.02,0.57
27/11/2025 10:10,,,,,,,,25.21,,,,,
27/11/2025 10:15,1.09,1.09,1.42,5.67,205.26,32.47,10.82,25.71,8.21,,312.53,7.03,0.46
27/11/2025 10:20,1.19,1.19,1.48,5.92,205.14,32.56,10.85,25.48,8.21,,312.31,7.03,0.47
27/11/2025 10:25,1.01,1.01,1.41,5.64,205.23,32.46,10.82,26.65,8.2,,312.42,7.04,0.48
27/11/2025 10:30,1.08,1.08,1.62,6.47,205.23,32.44,10.81,25.23,8.2,,312.4,7.04,0.48
27/11/2025 10:35,1.05,1.05,1.77,7.09,205.39,32.41,10.8,25.3,8.2,,312.64,7.04,0.47
27/11/2025 10:40,1.09,1.09,1.6,6.39,205.51,32.39,10.8,24.47,8.2,,312.79,7.04,0.47
27/11/2025 10:45,1.15,1.15,1.46,5.86,205.31,32.4,10.8,24.82,8.2,,312.45,7.05,0.51
27/11/2025 10:50,1.18,1.18,1.97,7.88,205.41,32.38,10.79,24.56,8.2,,312.57,7.05,0.49
27/11/2025 10:55,1.13,1.13,1.69,6.77,205.36,32.38,10.79,24.79,8.2,,312.48,7.05,0.58
27/11/2025 11:00,1.08,1.08,1.56,6.23,205.51,32.34,10.78,24.84,8.21,-42,312.66,7.06,0.52
27/11/2025 11:05,1.05,1.05,1.35,5.4,205.46,32.49,10.83,24.89,8.21,,312.59,7.06,0.54
27/11/2025 11:10,0.99,0.99,1.52,6.06,205.41,32.35,10.78,25.94,8.22,,312,7.06,0.71
27/11/2025 11:15,0.99,0.99,1.41,5.62,205.55,32.45,10.82,26.01,8.22,,312.6,7.07,0.49
27/11/2025 11:20,1.11,1.11,1.61,6.44,205.53,32.52,10.84,25.18,8.22,,312.49,7.08,0.57
27/11/2025 11:25,1.05,1.05,1.54,6.18,205.69,32.41,10.8,25.37,8.21,,312.7,7.08,0.54
27/11/2025 11:30,1.19,1.19,2.1,8.38,205.82,32.43,10.81,24.89,8.21,,312.86,7.09,0.54
27/11/2025 11:35,1.16,1.16,1.92,7.7,205.73,32.45,10.82,24.75,8.21,,312.7,7.09,0.49
27/11/2025 11:40,1.1,1.1,1.64,6.55,205.7,32.41,10.8,24.66,8.21,,312.62,7.09,0.48
27/11/2025 11:45,1.06,1.06,1.8,7.21,205.82,32.4,10.8,24.43,8.21,,312.77,7.1,0.47
27/11/2025 11:50,1.11,1.11,1.85,7.42,205.83,32.37,10.79,25.87,8.21,,312.76,7.1,0.52
27/11/2025 11:55,1.1,1.1,1.76,7.06,205.84,32.36,10.79,25.02,8.21,,312.74,7.1,0.62
27/11/2025 12:00,1.19,1.19,2.05,8.18,205.96,32.34,10.78,24.75,8.21,-44,312.89,7.11,0.49
27/11/2025 12:05,1.03,1.03,1.3,5.2,205.73,32.46,10.82,25.21,8.22,,312.56,7.11,0.54
27/11/2025 12:10,,,,,,,,25.41,,,,,
27/11/2025 12:15,1.09,1.09,1.64,6.54,205.8,32.33,10.78,25.11,8.22,,312.54,7.12,0.66
27/11/2025 12:20,1.08,1.08,1.36,5.45,205.83,32.48,10.83,25.76,8.22,,312.53,7.13,0.49
27/11/2025 12:25,1.04,1.04,1.67,6.68,205.95,32.31,10.77,25.39,8.22,,312.69,7.13,0.76
27/11/2025 12:30,1.11,1.11,1.74,6.97,205.97,32.37,10.79,25.89,8.21,,312.7,7.13,0.47
27/11/2025 12:35,1.06,1.06,1.44,5.76,206.01,32.33,10.78,25.28,8.21,,312.75,7.13,0.48
27/11/2025 12:40,1.11,1.11,1.42,5.68,206,32.33,10.78,25.94,8.22,,312.71,7.13,0.52
27/11/2025 12:45,1.01,1.01,1.57,6.29,206.02,32.36,10.79,25.83,8.22,,312.71,7.14,0.47
27/11/2025 12:50,1.03,1.03,1.27,5.08,206.1,32.36,10.79,25.83,8.22,,312.8,7.14,0.5
27/11/2025 12:55,1.11,1.11,1.88,7.53,206.1,32.26,10.75,26.05,8.21,,312.79,7.14,0.49
27/11/2025 13:00,1.05,1.05,1.79,7.16,206.05,32.28,10.76,26.21,8.22,-39,312.68,7.15,0.56
27/11/2025 13:05,0.99,0.99,1.26,5.05,205.88,32.36,10.79,25.57,8.22,,312.47,7.14,0.54
27/11/2025 13:10,,,,,,,,26.05,,,,,
27/11/2025 13:15,1.07,1.07,1.53,6.12,205.94,32.3,10.77,26.05,8.22,,312.47,7.15,0.51
27/11/2025 13:20,1.17,1.17,1.54,6.16,205.91,32.43,10.81,25.71,8.22,,312.38,7.16,0.52
27/11/2025 13:25,1.05,1.05,1.61,6.44,206.04,32.38,10.79,24.61,8.22,,312.54,7.16,0.47
27/11/2025 13:30,1.05,1.05,1.52,6.08,206.08,32.26,10.75,24.93,8.21,,312.6,7.16,0.55
27/11/2025 13:35,1.06,1.06,1.93,7.74,206.02,32.26,10.75,24.43,8.21,,312.51,7.16,0.52
27/11/2025 13:40,1.07,1.07,1.63,6.52,206.11,32.28,10.76,25.28,8.21,,312.66,7.16,0.5
27/11/2025 13:45,1.12,1.12,1.9,7.6,206.12,32.34,10.78,24.5,8.21,,312.67,7.16,0.48
27/11/2025 13:50,1.14,1.14,2.12,8.49,206.07,32.25,10.75,24.91,8.21,,312.59,7.16,0.5
27/11/2025 13:55,1.08,1.08,1.92,7.68,206.07,32.29,10.76,25.8,8.21,,312.58,7.16,0.5
27/11/2025 14:00,1.15,1.15,1.98,7.94,206.11,32.28,10.76,25,8.21,-39,312.64,7.16,0.45
27/11/2025 14:05,0.96,0.96,1.2,4.81,205.87,32.33,10.78,25.25,8.21,,312.36,7.15,0.51
27/11/2025 14:10,0.99,0.99,1.55,6.21,205.98,32.3,10.77,24.5,8.22,,312.4,7.15,0.49
27/11/2025 14:15,1.06,1.06,1.68,6.73,205.84,32.42,10.81,24.63,8.22,,312.2,7.16,0.5
27/11/2025 14:20,1.25,1.25,2.32,9.27,205.83,32.43,10.81,25.64,8.22,,312.18,7.16,0.54
27/11/2025 14:25,1.06,1.06,1.74,6.95,205.96,32.27,10.76,25.6,8.21,,312.39,7.16,0.6
27/11/2025 14:30,1.06,1.06,1.73,6.9,205.96,32.34,10.78,24.66,8.21,,312.4,7.16,0.5
27/11/2025 14:35,1.05,1.05,1.65,6.59,205.98,32.31,10.77,24.61,8.21,,312.44,7.16,0.5
27/11/2025 14:40,1.13,1.13,2.05,8.22,205.97,32.26,10.75,24.2,8.21,,312.42,7.16,0.49
27/11/2025 14:45,1.13,1.13,2.25,8.98,205.97,32.36,10.79,25.48,8.21,,312.43,7.16,0.51
27/11/2025 14:50,1.11,1.11,1.63,6.54,205.99,32.35,10.78,25.39,8.2,,312.46,7.16,0.48
27/11/2025 14:55,1.06,1.06,1.67,6.68,205.95,32.29,10.76,25.41,8.2,,312.41,7.16,0.53
27/11/2025 15:00,1.04,1.04,1.55,6.18,205.88,32.27,10.76,24.86,8.21,-40,312.34,7.15,0.49
27/11/2025 15:05,0.98,0.98,1.06,4.25,205.73,32.38,10.79,25.07,8.21,,312.16,7.15,0.51
27/11/2025 15:10,,,,,,,,25.37,,,,,
27/11/2025 15:15,1.01,1.01,1.47,5.89,205.7,32.43,10.81,24.84,8.21,,312.02,7.16,0.47
27/11/2025 15:20,1.25,1.25,2.08,8.34,205.68,32.49,10.83,24.45,8.21,,311.97,7.16,0.58
27/11/2025 15:25,1.07,1.07,1.68,6.74,205.93,32.38,10.79,24.72,8.2,,312.33,7.16,0.5
27/11/2025 15:30,1.05,1.05,1.45,5.78,205.83,32.31,10.77,24.89,8.2,,312.17,7.17,0.54
27/11/2025 15:35,1.09,1.09,1.65,6.62,205.92,32.38,10.79,25.14,8.2,,312.31,7.17,0.53
27/11/2025 15:40,1.07,1.07,1.64,6.55,205.9,32.3,10.77,24.79,8.2,,312.27,7.17,0.46
27/11/2025 15:45,1.08,1.08,1.65,6.59,205.96,32.34,10.78,24.63,8.2,,312.37,7.17,0.52
27/11/2025 15:50,1.11,1.11,1.49,5.95,206.01,32.37,10.79,24.66,8.2,,312.45,7.17,0.48
27/11/2025 15:55,1.07,1.07,1.68,6.74,205.89,32.31,10.77,25.78,8.2,,312.26,7.17,0.49
27/11/2025 16:00,1.07,1.07,1.53,6.1,205.89,32.33,10.78,25.89,8.2,-35,312.24,7.17,0.52
27/11/2025 16:05,0.98,0.98,1.1,4.39,205.73,32.47,10.82,24.68,8.2,,312.1,7.16,0.45
27/11/2025 16:10,,,,,,,,24.75,,,,,
27/11/2025 16:15,1.01,1.01,1.62,6.49,205.79,32.33,10.78,24.77,8.21,,312.1,7.17,0.51
27/11/2025 16:20,1.16,1.16,1.69,6.75,205.74,32.49,10.83,24.77,8.21,,312,7.17,0.55
27/11/2025 16:25,1.01,1.01,1.34,5.36,205.84,32.29,10.76,24.38,8.2,,312.15,7.17,0.5
27/11/2025 16:30,1.02,1.02,1.35,5.42,205.85,32.26,10.75,25.48,8.2,,312.19,7.17,0.52
27/11/2025 16:35,1.07,1.07,1.58,6.33,205.85,32.32,10.77,25.23,8.2,,312.2,7.17,0.52
27/11/2025 16:40,1.1,1.1,1.62,6.47,205.89,32.26,10.75,24.24,8.2,,312.26,7.17,0.46
27/11/2025 16:45,1.07,1.07,1.53,6.14,205.92,32.29,10.76,25.11,8.2,,312.31,7.17,0.48
27/11/2025 16:50,1.01,1.01,1.35,5.41,205.92,32.33,10.78,24.61,8.2,,312.31,7.17,0.5
27/11/2025 16:55,1.05,1.05,1.44,5.77,205.89,32.34,10.78,24.13,8.2,,312.25,7.17,0.45
27/11/2025 17:00,1.03,1.03,1.43,5.71,205.86,32.36,10.79,24.2,8.2,-39,312.21,7.17,0.5
